"collection_schema","uid","name","desc","date","colors","emoji"
"collection","12","Nederlands","","1749381055","0",
"packs_schema","uid","name","desc","date","colors","collection","emoji"
"packs","70","top 0010","","1749381077","0","12",
"packs","71","top 0025","","1749381077","0","12",
"packs","72","top 0050","","1749381077","0","12",
"packs","73","top 0100","","1749381077","0","12",
"packs","74","top 0250","","1749381077","0","12",
"packs","75","top 0500","","1749381077","0","12",
"packs","76","top 1000","","1749381077","0","12",
"packs","77","top 2500","","1749381077","0","12",
"packs","78","top 5000","","1749381077","0","12",
"cards","10434","vertonen",".","77","0","1749381835","**vertonen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vertonen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vertonen)","0"
"cards","10435","vertraging",".","77","0","1749381835","**vertraging** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vertraging/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vertraging)","0"
"cards","10436","vertrek",".","77","0","1749381835","**vertrek** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vertrek/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vertrek)","0"
"cards","10437","vertrekken",".","77","0","1749381835","**vertrekken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vertrekken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vertrekken)","0"
"cards","10438","vertrouwd",".","77","0","1749381835","**vertrouwd** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vertrouwd/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vertrouwd)","0"
"cards","10439","vervoer",".","77","0","1749381835","**vervoer** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vervoer/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vervoer)","0"
"cards","10440","verwacht",".","77","0","1749381835","**verwacht** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verwacht/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verwacht)","0"
"cards","10441","verwachting",".","77","0","1749381835","**verwachting** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verwachting/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verwachting)","0"
"cards","10442","verwerken",".","77","0","1749381835","**verwerken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verwerken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verwerken)","0"
"cards","10443","verwerven",".","77","0","1749381835","**verwerven** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verwerven/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verwerven)","0"
"cards","10444","verwijzen",".","77","0","1749381835","**verwijzen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verwijzen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verwijzen)","0"
"cards","10445","verzamelen",".","77","0","1749381835","**verzamelen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verzamelen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verzamelen)","0"
"cards","10446","verzameling",".","77","0","1749381835","**verzameling** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verzameling/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verzameling)","0"
"cards","10447","verzekeraar",".","77","0","1749381835","**verzekeraar** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verzekeraar/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verzekeraar)","0"
"cards","10448","verzekerd",".","77","0","1749381835","**verzekerd** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verzekerd/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verzekerd)","0"
"cards","10449","verzekering",".","77","0","1749381835","**verzekering** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verzekering/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verzekering)","0"
"cards","10450","verzet",".","77","0","1749381835","**verzet** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verzet/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verzet)","0"
"cards","10451","verzoek",".","77","0","1749381835","**verzoek** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/verzoek/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=verzoek)","0"
"cards","10452","vestigen",".","77","0","1749381835","**vestigen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vestigen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vestigen)","0"
"cards","10453","vestiging",".","77","0","1749381835","**vestiging** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vestiging/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vestiging)","0"
"cards","10454","video",".","77","0","1749381835","**video** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/video/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=video)","0"
"cards","10455","vierkant",".","77","0","1749381835","**vierkant** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vierkant/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vierkant)","0"
"cards","10456","vijfde",".","77","0","1749381835","**vijfde** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vijfde/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vijfde)","0"
"cards","10457","vinger",".","77","0","1749381835","**vinger** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vinger/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vinger)","0"
"cards","10458","vis",".","77","0","1749381835","**vis** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vis/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vis)","0"
"cards","10459","vlakbij",".","77","0","1749381835","**vlakbij** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vlakbij/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vlakbij)","0"
"cards","10460","vliegen",".","77","0","1749381835","**vliegen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vliegen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vliegen)","0"
"cards","10461","vliegtuig",".","77","0","1749381835","**vliegtuig** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vliegtuig/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vliegtuig)","0"
"cards","10462","vloer",".","77","0","1749381835","**vloer** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vloer/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vloer)","0"
"cards","10463","vlot",".","77","0","1749381835","**vlot** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vlot/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vlot)","0"
"cards","10464","vlucht",".","77","0","1749381835","**vlucht** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vlucht/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vlucht)","0"
"cards","10465","vluchteling",".","77","0","1749381835","**vluchteling** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vluchteling/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vluchteling)","0"
"cards","10466","vluchten",".","77","0","1749381835","**vluchten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vluchten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vluchten)","0"
"cards","10467","vlug",".","77","0","1749381835","**vlug** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vlug/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vlug)","0"
"cards","10468","voeding",".","77","0","1749381835","**voeding** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voeding/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voeding)","0"
"cards","10469","voedsel",".","77","0","1749381835","**voedsel** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voedsel/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voedsel)","0"
"cards","10470","voegen",".","77","0","1749381835","**voegen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voegen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voegen)","0"
"cards","10471","voet",".","77","0","1749381835","**voet** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voet/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voet)","0"
"cards","10472","voetbal",".","77","0","1749381835","**voetbal** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voetbal/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voetbal)","0"
"cards","10473","vogel",".","77","0","1749381835","**vogel** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vogel/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vogel)","0"
"cards","10474","voldoen",".","77","0","1749381835","**voldoen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voldoen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voldoen)","0"
"cards","10475","volkomen",".","77","0","1749381835","**volkomen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/volkomen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=volkomen)","0"
"cards","10476","volop",".","77","0","1749381835","**volop** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/volop/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=volop)","0"
"cards","10477","volstaan",".","77","0","1749381835","**volstaan** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/volstaan/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=volstaan)","0"
"cards","10478","volume",".","77","0","1749381835","**volume** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/volume/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=volume)","0"
"cards","10479","volwassen",".","77","0","1749381835","**volwassen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/volwassen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=volwassen)","0"
"cards","10480","vooraf",".","77","0","1749381835","**vooraf** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vooraf/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vooraf)","0"
"cards","10481","vooraleer",".","77","0","1749381835","**vooraleer** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vooraleer/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vooraleer)","0"
"cards","10482","voorbereiden",".","77","0","1749381835","**voorbereiden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorbereiden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorbereiden)","0"
"cards","10483","voorbereiding",".","77","0","1749381835","**voorbereiding** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorbereiding/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorbereiding)","0"
"cards","10484","voordat",".","77","0","1749381835","**voordat** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voordat/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voordat)","0"
"cards","10485","voordien",".","77","0","1749381835","**voordien** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voordien/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voordien)","0"
"cards","10486","voorheffing",".","77","0","1749381835","**voorheffing** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorheffing/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorheffing)","0"
"cards","10487","voorjaar",".","77","0","1749381835","**voorjaar** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorjaar/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorjaar)","0"
"cards","10488","voornaamste",".","77","0","1749381835","**voornaamste** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voornaamste/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voornaamste)","0"
"cards","10489","voornamelijk",".","77","0","1749381835","**voornamelijk** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voornamelijk/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voornamelijk)","0"
"cards","10490","voorspellen",".","77","0","1749381835","**voorspellen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorspellen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorspellen)","0"
"cards","10491","voorstander",".","77","0","1749381835","**voorstander** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorstander/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorstander)","0"
"cards","10492","voorstelling",".","77","0","1749381835","**voorstelling** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorstelling/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorstelling)","0"
"cards","10493","voort",".","77","0","1749381835","**voort** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voort/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voort)","0"
"cards","10494","voorts",".","77","0","1749381835","**voorts** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorts/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorts)","0"
"cards","10495","vooruit",".","77","0","1749381835","**vooruit** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vooruit/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vooruit)","0"
"cards","10496","vooruitgang",".","77","0","1749381835","**vooruitgang** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vooruitgang/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vooruitgang)","0"
"cards","10497","vooruitzicht",".","77","0","1749381835","**vooruitzicht** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vooruitzicht/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vooruitzicht)","0"
"cards","10498","voorwerp",".","77","0","1749381835","**voorwerp** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorwerp/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorwerp)","0"
"cards","10499","voorzichtig",".","77","0","1749381835","**voorzichtig** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorzichtig/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorzichtig)","0"
"cards","10500","voorziening",".","77","0","1749381835","**voorziening** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorziening/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorziening)","0"
"cards","10501","voorzitten",".","77","0","1749381835","**voorzitten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorzitten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorzitten)","0"
"cards","10502","vorming",".","77","0","1749381835","**vorming** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vorming/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vorming)","0"
"cards","10503","vrachtwagen",".","77","0","1749381835","**vrachtwagen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vrachtwagen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vrachtwagen)","0"
"cards","10504","vrede",".","77","0","1749381835","**vrede** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vrede/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vrede)","0"
"cards","10505","vreemd",".","77","0","1749381835","**vreemd** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vreemd/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vreemd)","0"
"cards","10506","vrees",".","77","0","1749381835","**vrees** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vrees/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vrees)","0"
